Time_s,Voltage_mV
21.028000,0.074585
21.029000,0.075558
21.030000,0.068096
21.031000,0.057390
21.032000,0.052523
21.033000,0.045061
21.034000,0.059012
21.035000,0.080424
21.036000,0.100214
21.037000,0.114814
21.038000,0.121302
21.039000,0.122925
21.040000,0.129089
21.041000,0.141417
21.042000,0.148879
21.043000,0.159910
21.044000,0.169967
21.045000,0.179700
21.046000,0.180673
21.047000,0.181646
21.048000,0.183593
21.049000,0.188135
21.050000,0.192028
21.051000,0.200788
21.052000,0.211494
21.053000,0.208898
21.054000,0.210521
21.055000,0.224471
21.056000,0.230635
21.057000,0.231933
21.058000,0.232257
21.059000,0.227715
21.060000,0.226418
21.061000,0.229662
21.062000,0.222524
21.063000,0.211494
21.064000,0.226093
21.065000,0.242639
21.066000,0.249777
21.067000,0.249128
21.068000,0.251723
21.069000,0.259509
21.070000,0.267296
21.071000,0.276380
21.072000,0.286437
21.073000,0.293575
21.074000,0.294223
21.075000,0.287735
21.076000,0.274109
21.077000,0.260158
21.078000,0.255616
21.079000,0.258536
21.080000,0.267296
21.081000,0.271838
21.082000,0.268269
21.083000,0.260483
21.084000,0.255941
21.085000,0.256590
21.086000,0.254643
21.087000,0.254643
21.088000,0.258861
21.089000,0.267945
21.090000,0.272487
21.091000,0.282220
21.092000,0.295197
21.093000,0.299090
21.094000,0.291952
21.095000,0.275407
21.096000,0.246857
21.097000,0.223822
21.098000,0.219605
21.099000,0.225444
21.100000,0.225444
21.101000,0.222849
21.102000,0.225444
21.103000,0.228364
21.104000,0.225120
21.105000,0.223822
21.106000,0.232582
21.107000,0.249777
21.108000,0.265025
21.109000,0.275407
21.110000,0.278326
21.111000,0.275082
21.112000,0.276380
21.113000,0.267945
21.114000,0.256914
21.115000,0.249128
21.116000,0.240044
21.117000,0.230635
21.118000,0.222849
21.119000,0.209547
21.120000,0.196570
21.121000,0.174833
21.122000,0.142715
21.123000,0.113516
21.124000,0.092753
21.125000,0.071989
21.126000,0.057390
21.127000,0.046684
21.128000,0.022027
21.129000,-3.429578E-5
21.130000,-0.009118
21.131000,-0.007172
21.132000,-0.002630
21.133000,-0.001332
21.134000,-0.020798
21.135000,-0.032477
21.136000,-0.022096
21.137000,-0.014634
21.138000,-0.018851
21.139000,-0.026962
21.140000,-0.025664
21.141000,-0.023393
21.142000,-0.029233
21.143000,-0.042210
21.144000,-0.053890
21.145000,-0.053241
21.146000,-0.034424
21.147000,-0.022744
21.148000,-0.022744
21.149000,-0.024691
21.150000,-0.032477
21.151000,-0.037668
21.152000,-0.025989
21.153000,-0.012038
21.154000,-0.008469
21.155000,-0.012363
21.156000,-0.015931
21.157000,-0.020149
21.158000,-0.023393
21.159000,-0.033126
21.160000,-0.034424
21.161000,-0.031180
21.162000,-0.024367
21.163000,-0.028584
21.164000,-0.036046
21.165000,-0.037993
21.166000,-0.039615
21.167000,-0.042859
21.168000,-0.041561
21.169000,-0.035397
21.170000,-0.034099
21.171000,-0.037668
21.172000,-0.040264
21.173000,-0.031828
21.174000,-0.032802
21.175000,-0.037344
21.176000,-0.036695
21.177000,-0.031828
21.178000,-0.020798
21.179000,-0.006198
21.180000,0.007428
21.181000,0.011645
21.182000,0.012294
21.183000,0.007752
21.184000,0.004183
21.185000,-0.004252
21.186000,-0.017878
21.187000,-0.029557
21.188000,-0.036695
21.189000,-0.031828
21.190000,-0.020798
21.191000,-0.021447
21.192000,-0.021771
21.193000,-0.013985
21.194000,-0.013660
21.195000,-0.015607
21.196000,-0.011065
21.197000,-0.005225
21.198000,-0.001332
21.199000,-0.009118
21.200000,-0.018851
21.201000,-0.023069
21.202000,-0.027286
21.203000,-0.042859
21.204000,-0.048374
21.205000,-0.061676
21.206000,-0.116180
21.207000,-0.208967
21.208000,-0.327059
21.209000,-0.503224
21.210000,-0.726107
21.211000,-0.949314
21.212000,-1.153380
21.213000,-1.304888
21.214000,-1.380480
21.215000,-1.388915
21.216000,-1.294507
21.217000,-1.119640
21.218000,-0.896757
21.219000,-0.605420
21.220000,-0.233624
21.221000,0.210845
21.222000,0.655314
21.223000,1.090050
21.224000,1.529329
21.225000,1.911509
21.226000,2.244699
21.227000,2.520790
21.228000,2.700850
21.229000,2.819916
21.230000,2.857550
21.231000,2.804343
21.232000,2.641803
21.233000,2.383880
21.234000,2.059449
21.235000,1.697709
21.236000,1.334347
21.237000,1.000508
21.238000,0.679971
21.239000,0.426915
21.240000,0.244910
21.241000,0.114165
21.242000,0.046684
21.243000,0.025271
21.244000,0.024622
21.245000,0.031111
21.246000,0.038897
21.247000,0.034031
21.248000,0.006130
21.249000,-0.032477
21.250000,-0.061676
21.251000,-0.095741
21.252000,-0.129806
21.253000,-0.161276
21.254000,-0.195990
21.255000,-0.234921
21.256000,-0.258280
21.257000,-0.269311
21.258000,-0.276773
21.259000,-0.281639
21.260000,-0.291048
21.261000,-0.305971
21.262000,-0.329006
21.263000,-0.344903
21.264000,-0.357556
21.265000,-0.366315
21.266000,-0.370857
21.267000,-0.358204
21.268000,-0.351716
21.269000,-0.367613
21.270000,-0.380915
21.271000,-0.383510
21.272000,-0.386754
21.273000,-0.405571
21.274000,-0.413682
21.275000,-0.413033
21.276000,-0.413357
21.277000,-0.413357
21.278000,-0.417575
21.279000,-0.422766
21.280000,-0.425686
21.281000,-0.425361
21.282000,-0.420819
21.283000,-0.414980
21.284000,-0.405571
21.285000,-0.397785
21.286000,-0.396487
21.287000,-0.396487
21.288000,-0.393892
21.289000,-0.388701
21.290000,-0.387728
21.291000,-0.391945
21.292000,-0.396163
21.293000,-0.397785
21.294000,-0.397136
21.295000,-0.396163
21.296000,-0.397460
21.297000,-0.401354
21.298000,-0.404598
21.299000,-0.404922
21.300000,-0.395189
21.301000,-0.381888
21.302000,-0.367613
21.303000,-0.357880
21.304000,-0.370533
21.305000,-0.381563
21.306000,-0.391945
21.307000,-0.391296
21.308000,-0.389999
21.309000,-0.392594
21.310000,-0.396487
21.311000,-0.393243
21.312000,-0.384808
21.313000,-0.387079
21.314000,-0.386430
21.315000,-0.385457
21.316000,-0.397460
21.317000,-0.409464
21.318000,-0.420495
21.319000,-0.432174
21.320000,-0.450342
21.321000,-0.461697
21.322000,-0.460724
21.323000,-0.460400
21.324000,-0.464617
21.325000,-0.475648
21.326000,-0.488301
21.327000,-0.499007
21.328000,-0.489923
21.329000,-0.485381
21.330000,-0.499656
21.331000,-0.509064
21.332000,-0.514579
21.333000,-0.523339
21.334000,-0.517824
21.335000,-0.503873
21.336000,-0.509713
21.337000,-0.531450
21.338000,-0.560973
21.339000,-0.584656
21.340000,-0.585954
21.341000,-0.581736
21.342000,-0.578168
21.343000,-0.583683
21.344000,-0.593091
21.345000,-0.596011
21.346000,-0.599904
21.347000,-0.605744
21.348000,-0.614828
21.349000,-0.627805
21.350000,-0.646622
21.351000,-0.660248
21.352000,-0.674199
21.353000,-0.681012
21.354000,-0.691718
21.355000,-0.702099
21.356000,-0.729352
21.357000,-0.761146
21.358000,-0.791966
21.359000,-0.821489
21.360000,-0.846795
21.361000,-0.878264
21.362000,-0.904219
21.363000,-0.919467
21.364000,-0.940230
21.365000,-0.950937
21.366000,-0.933093
21.367000,-0.899352
21.368000,-0.858150
21.369000,-0.808512
21.370000,-0.750115
21.371000,-0.688473
21.372000,-0.624236
21.373000,-0.551889
21.374000,-0.477919
21.375000,-0.412709
21.376000,-0.356258
21.377000,-0.300456
21.378000,-0.252116
21.379000,-0.214482
21.380000,-0.183661
21.381000,-0.157058
21.382000,-0.133375
21.383000,-0.119100
21.384000,-0.105798
21.385000,-0.091848
21.386000,-0.087630
21.387000,-0.088279
21.388000,-0.077573
21.389000,-0.058107
21.390000,-0.046103
21.391000,-0.050970
21.392000,-0.054214
21.393000,-0.060054
21.394000,-0.063622
21.395000,-0.058756
21.396000,-0.051619
21.397000,-0.053241
21.398000,-0.063947
21.399000,-0.068813
21.400000,-0.077897
21.401000,-0.074978
21.402000,-0.071409
21.403000,-0.074004
21.404000,-0.081791
21.405000,-0.093794
21.406000,-0.101256
21.407000,-0.106772
21.408000,-0.106447
21.409000,-0.105474
21.410000,-0.095741
21.411000,-0.083088
21.412000,-0.084062
21.413000,-0.093470
21.414000,-0.101581
21.415000,-0.109043
21.416000,-0.112936
21.417000,-0.105474
21.418000,-0.109367
21.419000,-0.117478
21.420000,-0.114882
21.421000,-0.110340
21.422000,-0.104176
21.423000,-0.096390
21.424000,-0.091848
21.425000,-0.081142
21.426000,-0.068165
21.427000,-0.071733
21.428000,-0.085684
21.429000,-0.091523
21.430000,-0.098985
21.431000,-0.111962
21.432000,-0.113909
21.433000,-0.094119
21.434000,-0.079195
21.435000,-0.077897
21.436000,-0.084386
21.437000,-0.089901
21.438000,-0.090226
21.439000,-0.084710
21.440000,-0.081142
21.441000,-0.082764
21.442000,-0.086333
21.443000,-0.079520
21.444000,-0.079520
21.445000,-0.084062
21.446000,-0.074653
21.447000,-0.064920
21.448000,-0.066542
21.449000,-0.075951
21.450000,-0.078546
21.451000,-0.072058
21.452000,-0.066867
21.453000,-0.056485
21.454000,-0.043508
21.455000,-0.033126
21.456000,-0.028584
21.457000,-0.028584
21.458000,-0.028584
21.459000,-0.027935
21.460000,-0.023069
21.461000,-0.020149
21.462000,-0.022420
21.463000,-0.036370
21.464000,-0.056809
21.465000,-0.044157
21.466000,-0.033775
21.467000,-0.028584
21.468000,-0.026313
21.469000,-0.020798
21.470000,-0.020798
21.471000,-0.027611
21.472000,-0.026962
21.473000,-0.025989
21.474000,-0.026638
21.475000,-0.025989
21.476000,-0.020473
21.477000,-0.012363
21.478000,-0.004576
21.479000,0.008076
21.480000,0.022676
21.481000,0.026893
21.482000,0.018458
21.483000,0.014889
21.484000,0.019756
21.485000,0.018783
21.486000,0.016512
21.487000,0.013592
21.488000,0.017809
21.489000,0.022351
21.490000,0.031111
21.491000,0.029164
21.492000,0.015863
21.493000,0.016512
21.494000,0.015214
21.495000,0.015214
21.496000,0.014889
21.497000,0.015863
21.498000,0.030787
21.499000,0.049279
21.500000,0.051874
21.501000,0.041168
21.502000,0.045710
21.503000,0.053497
21.504000,0.052523
21.505000,0.044413
21.506000,0.036302
21.507000,0.036951
21.508000,0.042142
21.509000,0.054145
21.510000,0.063878
21.511000,0.066798
21.512000,0.070691
21.513000,0.077504
21.514000,0.089508
21.515000,0.104432
21.516000,0.120005
21.517000,0.133631
21.518000,0.139470
21.519000,0.143364
21.520000,0.149203
21.521000,0.159585
21.522000,0.173211
21.523000,0.186188
21.524000,0.193001
21.525000,0.194624
21.526000,0.186837
21.527000,0.182944
21.528000,0.181971
21.529000,0.181646
21.530000,0.179375
21.531000,0.185539
21.532000,0.195597
21.533000,0.201112
21.534000,0.197219
21.535000,0.197219
21.536000,0.195921
21.537000,0.190730
21.538000,0.196246
21.539000,0.183593
21.540000,0.162181
21.541000,0.152123
21.542000,0.151150
21.543000,0.154070
21.544000,0.153421
21.545000,0.165425
21.546000,0.177104
21.547000,0.166074
21.548000,0.169318
21.549000,0.168020
21.550000,0.164127
21.551000,0.159585
21.552000,0.154070
21.553000,0.157639
21.554000,0.155692
21.555000,0.144661
21.556000,0.142066
21.557000,0.142715
21.558000,0.142715
21.559000,0.139470
21.560000,0.143364
21.561000,0.147581
21.562000,0.164776
21.563000,0.193001
21.564000,0.228364
21.565000,0.250750
21.566000,0.242315
21.567000,0.225769
21.568000,0.211818
21.569000,0.210196
21.570000,0.203708
21.571000,0.193975
21.572000,0.186188
21.573000,0.180673
21.574000,0.169642
21.575000,0.150501
21.576000,0.127142
21.577000,0.104432
21.578000,0.076531
21.579000,0.047981
21.580000,0.021054
21.581000,-0.002630
21.582000,-0.019176
21.583000,-0.028260
21.584000,-0.037019
21.585000,-0.037668
21.586000,-0.043183
21.587000,-0.048699
21.588000,-0.046103
21.589000,-0.047077
21.590000,-0.050321
21.591000,-0.047401
21.592000,-0.035073
21.593000,-0.031828
21.594000,-0.046428
21.595000,-0.068165
21.596000,-0.074329
21.597000,-0.076600
21.598000,-0.074004
21.599000,-0.080168
21.600000,-0.093794
21.601000,-0.103852
21.602000,-0.102230
21.603000,-0.104825
21.604000,-0.116829
21.605000,-0.128833
21.606000,-0.124291
21.607000,-0.113585
21.608000,-0.113585
21.609000,-0.120722
21.610000,-0.129482
21.611000,-0.135646
21.612000,-0.138890
21.613000,-0.142134
21.614000,-0.153814
21.615000,-0.163871
21.616000,-0.163222
21.617000,-0.167116
21.618000,-0.162898
21.619000,-0.147974
21.620000,-0.147974
21.621000,-0.154138
21.622000,-0.160627
21.623000,-0.157707
21.624000,-0.154787
21.625000,-0.166467
21.626000,-0.173929
21.627000,-0.179768
21.628000,-0.168738
21.629000,-0.149596
21.630000,-0.144405
21.631000,-0.146028
21.632000,-0.144730
21.633000,-0.147974
21.634000,-0.162898
21.635000,-0.175551
21.636000,-0.183986
21.637000,-0.184959
21.638000,-0.183337
21.639000,-0.184959
21.640000,-0.182039
21.641000,-0.169711
21.642000,-0.164845
21.643000,-0.162898
21.644000,-0.162898
21.645000,-0.173604
21.646000,-0.186906
21.647000,-0.192745
21.648000,-0.188203
21.649000,-0.182364
21.650000,-0.173929
21.651000,-0.170684
21.652000,-0.178146
21.653000,-0.205074
21.654000,-0.265742
21.655000,-0.345552
21.656000,-0.444503
21.657000,-0.591145
21.658000,-0.782233
21.659000,-0.984677
21.660000,-1.186472
21.661000,-1.355824
21.662000,-1.452179
21.663000,-1.474240
21.664000,-1.411625
21.665000,-1.263362
21.666000,-1.056376
21.667000,-0.774772
21.668000,-0.419197
21.669000,0.009050
21.670000,0.476553
21.671000,0.936595
21.672000,1.381389
21.673000,1.791469
21.674000,2.136339
21.675000,2.416324
21.676000,2.630124
21.677000,2.770278
21.678000,2.804992
21.679000,2.731022
21.680000,2.548691
21.681000,2.247295
21.682000,1.862195
21.683000,1.465741
21.684000,1.096215
21.685000,0.745181
21.686000,0.436324
21.687000,0.207601
21.688000,0.044413
21.689000,-0.049672
21.690000,-0.092497
21.691000,-0.110340
21.692000,-0.117802
21.693000,-0.123966
21.694000,-0.134997
21.695000,-0.140512
21.696000,-0.149921
21.697000,-0.184635
21.698000,-0.219998
21.699000,-0.257956
21.700000,-0.288777
21.701000,-0.304025
21.702000,-0.311162
21.703000,-0.329006
21.704000,-0.365991
21.705000,-0.409464
21.706000,-0.438663
21.707000,-0.453262
21.708000,-0.463968
21.709000,-0.477594
21.710000,-0.486030
21.711000,-0.494789
21.712000,-0.500304
21.713000,-0.510686
21.714000,-0.523988
21.715000,-0.531774
21.716000,-0.534370
21.717000,-0.530476
21.718000,-0.523988
21.719000,-0.525286
21.720000,-0.524637
21.721000,-0.521068
21.722000,-0.522690
21.723000,-0.522690
21.724000,-0.516202
21.725000,-0.510362
21.726000,-0.512308
21.727000,-0.517824
21.728000,-0.520419
21.729000,-0.522041
21.730000,-0.520419
21.731000,-0.517175
21.732000,-0.518473
21.733000,-0.517175
21.734000,-0.522041
21.735000,-0.525610
21.736000,-0.527557
21.737000,-0.530801
21.738000,-0.537289
21.739000,-0.542156
21.740000,-0.535343
21.741000,-0.525610
21.742000,-0.525610
21.743000,-0.529828
21.744000,-0.528530
21.745000,-0.528530
21.746000,-0.531774
21.747000,-0.535343
21.748000,-0.536965
21.749000,-0.542156
21.750000,-0.545076
21.751000,-0.536965
21.752000,-0.523339
21.753000,-0.513606
21.754000,-0.525610
21.755000,-0.532099
21.756000,-0.529828
21.757000,-0.533072
21.758000,-0.539885
21.759000,-0.538912
21.760000,-0.542480
21.761000,-0.552862
21.762000,-0.554809
21.763000,-0.554160
21.764000,-0.568759
21.765000,-0.584007
21.766000,-0.588225
21.767000,-0.587252
21.768000,-0.595038
21.769000,-0.596984
21.770000,-0.600878
21.771000,-0.601526
21.772000,-0.596984
21.773000,-0.593416
21.774000,-0.593740
21.775000,-0.601526
21.776000,-0.609313
21.777000,-0.617099
21.778000,-0.630401
21.779000,-0.647595
21.780000,-0.665115
21.781000,-0.675496
21.782000,-0.681660
21.783000,-0.684256
21.784000,-0.696260
21.785000,-0.711832
21.786000,-0.721241
21.787000,-0.719294
21.788000,-0.718321
21.789000,-0.712481
21.790000,-0.714752
21.791000,-0.717672
21.792000,-0.724809
21.793000,-0.738111
21.794000,-0.746222
21.795000,-0.751088
21.796000,-0.751413
21.797000,-0.757577
21.798000,-0.762443
21.799000,-0.775745
21.800000,-0.792615
21.801000,-0.818894
21.802000,-0.839657
21.803000,-0.860745
21.804000,-0.886700
21.805000,-0.917196
21.806000,-0.944448
21.807000,-0.965860
21.808000,-0.985002
21.809000,-1.010956
21.810000,-1.026528
21.811000,-1.031070
21.812000,-1.027826
21.813000,-1.013876
21.814000,-0.998628
21.815000,-0.971051
21.816000,-0.921738
21.817000,-0.864963
21.818000,-0.800726
21.819000,-0.727729
21.820000,-0.655057
21.821000,-0.588874
21.822000,-0.533721
21.823000,-0.483110
21.824000,-0.438339
21.825000,-0.401029
21.826000,-0.360151
21.827000,-0.335819
21.828000,-0.311487
21.829000,-0.294941
21.830000,-0.282937
21.831000,-0.259902
21.832000,-0.234272
21.833000,-0.213185
21.834000,-0.219024
21.835000,-0.219024
21.836000,-0.205723
21.837000,-0.214807
21.838000,-0.223242
21.839000,-0.215780
21.840000,-0.206371
21.841000,-0.203776
21.842000,-0.207669
21.843000,-0.212860
21.844000,-0.210265
21.845000,-0.207020
21.846000,-0.203127
21.847000,-0.207345
21.848000,-0.216429
21.849000,-0.214807
21.850000,-0.206696
21.851000,-0.197936
21.852000,-0.186906
21.853000,-0.168089
21.854000,-0.150894
21.855000,-0.146676
21.856000,-0.144081
21.857000,-0.139215
21.858000,-0.131104
21.859000,-0.127860
21.860000,-0.124291
21.861000,-0.121695
21.862000,-0.117802
21.863000,-0.119424
21.864000,-0.118451
21.865000,-0.110665
21.866000,-0.096714
21.867000,-0.091848
21.868000,-0.089252
21.869000,-0.090226
21.870000,-0.099959
21.871000,-0.093146
21.872000,-0.080817
21.873000,-0.074004
21.874000,-0.079520
21.875000,-0.085035
21.876000,-0.084710
21.877000,-0.092172
21.878000,-0.099310
21.879000,-0.098012
21.880000,-0.097363
21.881000,-0.097688
21.882000,-0.103527
21.883000,-0.106447
21.884000,-0.112936
21.885000,-0.121047
21.886000,-0.125264
21.887000,-0.124615
21.888000,-0.123642
21.889000,-0.123318
21.890000,-0.119100
21.891000,-0.115856
21.892000,-0.120722
21.893000,-0.131753
21.894000,-0.128508
21.895000,-0.121695
21.896000,-0.125589
21.897000,-0.135970
21.898000,-0.145379
21.899000,-0.148623
21.900000,-0.149596
21.901000,-0.150570
21.902000,-0.154463
21.903000,-0.166791
21.904000,-0.167764
21.905000,-0.163547
21.906000,-0.151218
21.907000,-0.143757
21.908000,-0.138566
21.909000,-0.138241
21.910000,-0.138566
21.911000,-0.126562
21.912000,-0.117802
21.913000,-0.128184
21.914000,-0.154463
21.915000,-0.166791
21.916000,-0.150570
21.917000,-0.132402
21.918000,-0.126886
21.919000,-0.129806
21.920000,-0.132726
21.921000,-0.130131
21.922000,-0.118776
21.923000,-0.108394
21.924000,-0.111638
21.925000,-0.108394
21.926000,-0.098661
21.927000,-0.089252
21.928000,-0.071084
21.929000,-0.062974
21.930000,-0.063622
21.931000,-0.070111
21.932000,-0.069462
21.933000,-0.064920
21.934000,-0.059080
21.935000,-0.057458
21.936000,-0.056485
21.937000,-0.054538
21.938000,-0.047401
21.939000,-0.033126
21.940000,-0.026313
21.941000,-0.029882
21.942000,-0.023393
21.943000,-0.011065
21.944000,0.004183
21.945000,0.014889
21.946000,0.025271
21.947000,0.022676
21.948000,0.021378
21.949000,0.031435
21.950000,0.046035
21.951000,0.048630
21.952000,0.050901
21.953000,0.059336
21.954000,0.069718
21.955000,0.067123
21.956000,0.069718
21.957000,0.073936
21.958000,0.074909
21.959000,0.091455
21.960000,0.131684
21.961000,0.147257
21.962000,0.124871
21.963000,0.110596
21.964000,0.113192
21.965000,0.117409
21.966000,0.110596
21.967000,0.103134
21.968000,0.097943
21.969000,0.100214
21.970000,0.107352
21.971000,0.120654
21.972000,0.128115
21.973000,0.135253
21.974000,0.142715
21.975000,0.152123
21.976000,0.148554
21.977000,0.138173
21.978000,0.132982
21.979000,0.133306
21.980000,0.128764
21.981000,0.125196
21.982000,0.125520
21.983000,0.120329
21.984000,0.118058
21.985000,0.112543
21.986000,0.113516
21.987000,0.119356
21.988000,0.127791
21.989000,0.126493
21.990000,0.114814
21.991000,0.096646
21.992000,0.079451
21.993000,0.074585
21.994000,0.083020
21.995000,0.088535
21.996000,0.088211
21.997000,0.086913
21.998000,0.086913
21.999000,0.094050
22.000000,0.101512
22.001000,0.097943
22.002000,0.095348
22.003000,0.100214
22.004000,0.113516
22.005000,0.111894
22.006000,0.110596
22.007000,0.100214
22.008000,0.090806
22.009000,0.079127
22.010000,0.064527
22.011000,0.057714
22.012000,0.057065
22.013000,0.058363
22.014000,0.069394
22.015000,0.103134
22.016000,0.143039
22.017000,0.158287
22.018000,0.162829
22.019000,0.161532
22.020000,0.153097
22.021000,0.146932
22.022000,0.145635
22.023000,0.143039
22.024000,0.140119
22.025000,0.139146
22.026000,0.140768
22.027000,0.130386
22.028000,0.109298
22.029000,0.075233
22.030000,0.046359
22.031000,0.027542
22.032000,0.022027
22.033000,-0.007496
22.034000,-0.042535
22.035000,-0.055836
22.036000,-0.063947
22.037000,-0.064920
22.038000,-0.060378
22.039000,-0.061027
22.040000,-0.063622
22.041000,-0.065894
22.042000,-0.064920
22.043000,-0.056485
22.044000,-0.056485
22.045000,-0.063622
22.046000,-0.066218
22.047000,-0.067840
22.048000,-0.058107
22.049000,-0.052916
22.050000,-0.043832
22.051000,-0.042210
22.052000,-0.047725
22.053000,-0.055187
22.054000,-0.065894
22.055000,-0.067191
22.056000,-0.066867
22.057000,-0.077897
22.058000,-0.085684
22.059000,-0.091523
22.060000,-0.090875
22.061000,-0.090550
22.062000,-0.093470
22.063000,-0.100607
22.064000,-0.106772
22.065000,-0.111962
22.066000,-0.107745
22.067000,-0.109367
22.068000,-0.112936
22.069000,-0.121371
22.070000,-0.123966
22.071000,-0.119100
22.072000,-0.116829
22.073000,-0.110340
22.074000,-0.100607
22.075000,-0.100607
22.076000,-0.106772
22.077000,-0.117153
22.078000,-0.127211
22.079000,-0.142459
22.080000,-0.155436
22.081000,-0.157383
22.082000,-0.155112
22.083000,-0.160951
22.084000,-0.165493
22.085000,-0.172631
22.086000,-0.177173
22.087000,-0.177822
22.088000,-0.180417
22.089000,-0.182364
22.090000,-0.182364
22.091000,-0.181390
22.092000,-0.180417
22.093000,-0.186581
22.094000,-0.191772
22.095000,-0.191772
22.096000,-0.183661
22.097000,-0.182364
22.098000,-0.185284
22.099000,-0.180417
22.100000,-0.196639
22.101000,-0.227135
22.102000,-0.263147
22.103000,-0.307593
22.104000,-0.373777
22.105000,-0.475323
22.106000,-0.620343
22.107000,-0.802024
22.108000,-1.012902
22.109000,-1.223132
22.110000,-1.398324
22.111000,-1.506359
22.112000,-1.542695
22.113000,-1.498897
22.114000,-1.358744
22.115000,-1.145269
22.116000,-0.858799
22.117000,-0.508740
22.118000,-0.072707
22.119000,0.420751
22.120000,0.906747
22.121000,1.376847
22.122000,1.800878
22.123000,2.148343
22.124000,2.441954
22.125000,2.664513
22.126000,2.825431
22.127000,2.905890
22.128000,2.873772
22.129000,2.704419
22.130000,2.410484
22.131000,2.026682
22.132000,1.634120
22.133000,1.270758
22.134000,0.932377
22.135000,0.624493
22.136000,0.377277
22.137000,0.197868
22.138000,0.088859
22.139000,0.038897
22.140000,0.008076
22.141000,-0.010092
22.142000,-0.022744
22.143000,-0.028909
22.144000,-0.033775
22.145000,-0.049023
22.146000,-0.074653
22.147000,-0.095741
22.148000,-0.114234
22.149000,-0.143432
22.150000,-0.176848
22.151000,-0.207669
22.152000,-0.239463
22.153000,-0.274177
22.154000,-0.300456
22.155000,-0.324139
22.156000,-0.352689
22.157000,-0.374101
22.158000,-0.385132
22.159000,-0.391296
22.160000,-0.395838
22.161000,-0.402002
22.162000,-0.420495
22.163000,-0.434445
22.164000,-0.438339
22.165000,-0.449045
22.166000,-0.481488
22.167000,-0.510037
22.168000,-0.520095
22.169000,-0.510037
22.170000,-0.507118
22.171000,-0.507118
22.172000,-0.507118
22.173000,-0.512308
22.174000,-0.516202
22.175000,-0.519446
22.176000,-0.529828
22.177000,-0.542805
22.178000,-0.547671
22.179000,-0.552862
22.180000,-0.550267
22.181000,-0.553511
22.182000,-0.547671
22.183000,-0.550591
22.184000,-0.568110
22.185000,-0.574274
22.186000,-0.580763
22.187000,-0.590820
22.188000,-0.596336
22.189000,-0.596011
22.190000,-0.593740
22.191000,-0.578168
22.192000,-0.578492
22.193000,-0.590496
22.194000,-0.596984
22.195000,-0.600878
22.196000,-0.613855
22.197000,-0.631374
22.198000,-0.633969
22.199000,-0.626183
22.200000,-0.610610
22.201000,-0.610610
22.202000,-0.619694
22.203000,-0.620992
22.204000,-0.617748
22.205000,-0.617748
22.206000,-0.620343
22.207000,-0.621641
22.208000,-0.617748
22.209000,-0.611908
22.210000,-0.609313
22.211000,-0.614179
22.212000,-0.614828
22.213000,-0.604771
22.214000,-0.597309
22.215000,-0.601526
22.216000,-0.606717
22.217000,-0.609637
22.218000,-0.613206
22.219000,-0.626183
22.220000,-0.645973
22.221000,-0.652137
22.222000,-0.651164
22.223000,-0.647595
22.224000,-0.639809
22.225000,-0.630725
22.226000,-0.627805
22.227000,-0.635916
22.228000,-0.646947
22.229000,-0.653760
22.230000,-0.662519
22.231000,-0.669981
22.232000,-0.674199
22.233000,-0.676794
22.234000,-0.677443
22.235000,-0.678741
22.236000,-0.679389
22.237000,-0.690096
22.238000,-0.694962
22.239000,-0.693664
22.240000,-0.691069
22.241000,-0.684256
22.242000,-0.681336
22.243000,-0.685878
22.244000,-0.681985
22.245000,-0.686851
22.246000,-0.709561
22.247000,-0.724161
22.248000,-0.741355
22.249000,-0.761470
22.250000,-0.778016
22.251000,-0.797482
22.252000,-0.825707
22.253000,-0.847119
22.254000,-0.871451
22.255000,-0.901948
22.256000,-0.936337
22.257000,-0.955479
22.258000,-0.967158
22.259000,-0.973971
22.260000,-0.974944
22.261000,-0.967482
22.262000,-0.947368
22.263000,-0.939582
22.264000,-0.923360
22.265000,-0.875993
22.266000,-0.809485
22.267000,-0.742329
22.268000,-0.669008
22.269000,-0.597958
22.270000,-0.522041
22.271000,-0.438987
22.272000,-0.351067
22.273000,-0.296887
22.274000,-0.274502
22.275000,-0.243356
22.276000,-0.212536
22.277000,-0.200532
22.278000,-0.194043
22.279000,-0.186257
22.280000,-0.176524
22.281000,-0.165818
22.282000,-0.154138
22.283000,-0.151218
22.284000,-0.153165
22.285000,-0.158356
22.286000,-0.157058
22.287000,-0.149596
22.288000,-0.142783
22.289000,-0.136619
22.290000,-0.130779
22.291000,-0.121695
22.292000,-0.105149
22.293000,-0.098012
22.294000,-0.103203
22.295000,-0.098661
22.296000,-0.092497
22.297000,-0.089252
22.298000,-0.090550
22.299000,-0.102230
22.300000,-0.103527
22.301000,-0.096714
22.302000,-0.088928
22.303000,-0.090875
22.304000,-0.101581
22.305000,-0.103203
22.306000,-0.100607
22.307000,-0.107096
22.308000,-0.113585
22.309000,-0.122993
22.310000,-0.122669
22.311000,-0.116505
22.312000,-0.108394
22.313000,-0.097039
22.314000,-0.092821
22.315000,-0.089577
22.316000,-0.084386
22.317000,-0.086657
22.318000,-0.090226
22.319000,-0.075302
22.320000,-0.070760
22.321000,-0.085035
22.322000,-0.093146
22.323000,-0.083737
22.324000,-0.069462
22.325000,-0.063947
22.326000,-0.061027
22.327000,-0.049023
22.328000,-0.032802
22.329000,-0.030531
22.330000,-0.048699
22.331000,-0.056809
